station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LAX,2022-07-01 12:53,-118.3865,33.9382,32.00,64.00,60.10,87.14,70.00,3.00,0.00,29.99,1015.20,6.00,null,FEW,SCT,SCT,null,700.00,900.00,17000.00,null,BR,null,null,null,null,null,null,64.00,KLAX 011253Z 07003KT 6SM BR FEW007 SCT009 SCT170 18/16 A2999 RMK AO2 SLP152 T01780156,null
LAX,2022-07-01 13:29,-118.3865,33.9382,32.00,64.90,60.10,84.44,90.00,3.00,0.00,29.99,null,5.00,null,SCT,BKN,BKN,null,700.00,1100.00,18000.00,null,BR,null,null,null,null,null,null,64.90,KLAX 011329Z 09003KT 5SM BR SCT007 BKN011 BKN180 18/16 A2999 RMK AO2 T01830156,null
LAX,2022-07-01 13:53,-118.3865,33.9382,32.00,64.90,60.10,84.44,160.00,3.00,0.00,30.00,1015.50,6.00,null,SCT,BKN,BKN,null,700.00,1100.00,18000.00,null,BR,null,null,null,null,null,null,64.90,KLAX 011353Z 16003KT 6SM BR SCT007 BKN011 BKN180 18/16 A3000 RMK AO2 SLP155 T01830156,null
LAX,2022-07-01 14:53,-118.3865,33.9382,32.00,66.00,61.00,83.91,null,3.00,0.00,30.01,1015.90,5.00,null,SCT,OVC,null,null,600.00,1100.00,null,null,BR,null,null,null,null,null,null,66.00,KLAX 011453Z VRB03KT 5SM BR SCT006 OVC011 19/16 A3001 RMK AO2 SLP159 T01890161 53008,null
LAX,2022-07-01 15:53,-118.3865,33.9382,32.00,66.90,60.10,78.77,260.00,3.00,0.00,30.02,1016.20,6.00,null,SCT,BKN,null,null,600.00,1100.00,null,null,HZ,null,null,null,null,null,null,66.90,KLAX 011553Z 26003KT 6SM HZ SCT006 BKN011 19/16 A3002 RMK AO2 SLP162 T01940156,null
LAX,2022-07-01 16:26,-118.3865,33.9382,32.00,69.10,61.00,75.40,0.00,0.00,0.00,30.01,null,6.00,null,SCT,BKN,null,null,900.00,1500.00,null,null,HZ,null,null,null,null,null,null,69.10,KLAX 011626Z 00000KT 6SM HZ SCT009 BKN015 21/16 A3001 RMK AO2 T02060161,null
LAX,2022-07-01 16:53,-118.3865,33.9382,32.00,71.10,61.00,70.42,null,null,0.00,30.01,1016.00,6.00,null,FEW,BKN,null,null,900.00,1500.00,null,null,HZ,null,null,null,null,null,null,71.10,KLAX 011653Z 6SM HZ FEW009 BKN015 22/16 A3001 RMK AO2 SLP160 BKN V SCT T02170161,null
LAX,2022-07-01 17:11,-118.3865,33.9382,32.00,73.00,60.10,63.96,250.00,6.00,0.00,30.00,null,6.00,null,FEW,SCT,null,null,900.00,1500.00,null,null,HZ,null,null,null,null,null,null,73.00,KLAX 011711Z 25006KT 6SM HZ FEW009 SCT015 23/16 A3000 RMK AO2 T02280156,null
LAX,2022-07-01 17:53,-118.3865,33.9382,32.00,72.00,61.00,68.31,250.00,7.00,0.00,30.00,1015.80,6.00,null,FEW,FEW,null,null,900.00,1500.00,null,null,HZ,null,null,null,null,null,null,72.00,KLAX 011753Z 25007KT 6SM HZ FEW009 FEW015 22/16 A3000 RMK AO2 SLP158 T02220161 10228 20178 50000,null
LAX,2022-07-01 18:53,-118.3865,33.9382,32.00,73.00,61.00,66.04,230.00,7.00,0.00,29.99,1015.30,7.00,null,FEW,null,null,null,2200.00,null,null,null,null,null,null,null,null,null,null,73.00,KLAX 011853Z 23007KT 7SM FEW022 23/16 A2999 RMK AO2 SLP153 T02280161,null
LAX,2022-07-01 19:53,-118.3865,33.9382,32.00,73.90,61.00,64.07,240.00,10.00,0.00,29.99,1015.20,8.00,17.00,FEW,FEW,null,null,2700.00,14000.00,null,null,null,null,null,null,null,null,null,73.90,KLAX 011953Z 24010G17KT 8SM FEW027 FEW140 23/16 A2999 RMK AO2 SLP152 T02330161,null
LAX,2022-07-01 20:53,-118.3865,33.9382,32.00,73.90,61.00,64.07,250.00,10.00,0.00,29.98,1014.90,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.90,KLAX 012053Z 25010KT 9SM CLR 23/16 A2998 RMK AO2 SLP149 T02330161 56009,null
LAX,2022-07-01 21:53,-118.3865,33.9382,32.00,72.00,61.00,68.31,240.00,10.00,0.00,29.96,1014.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72.00,KLAX 012153Z 24010KT 10SM CLR 22/16 A2996 RMK AO2 SLP144 T02220161 $,null
LAX,2022-07-01 22:53,-118.3865,33.9382,32.00,73.00,61.00,66.04,250.00,14.00,0.00,29.96,1014.20,10.00,null,FEW,null,null,null,1000.00,null,null,null,null,null,null,null,null,null,null,73.00,KLAX 012253Z 25014KT 10SM FEW010 23/16 A2996 RMK AO2 SLP142 T02280161 $,null
LAX,2022-07-01 23:53,-118.3865,33.9382,32.00,71.10,60.10,68.21,270.00,11.00,0.00,29.94,1013.70,10.00,null,FEW,null,null,null,1000.00,null,null,null,null,null,null,null,null,null,null,71.10,KLAX 012353Z 27011KT 10SM FEW010 22/16 A2994 RMK AO2 SLP137 T02170156 10239 20217 58013 $,null
