station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LAX,2022-11-01 09:50,-118.3865,33.9382,32.00,62.60,60.80,93.83,20.00,4.00,0.00,29.87,null,5.00,null,SCT,OVC,null,null,600.00,1200.00,null,null,null,null,null,null,null,null,null,62.60,KLAX 010950Z 02004KT 5SM SCT006 OVC012 17/16 A2987 RMK AO2 VISNO RWY24 $,null
LAX,2022-11-01 09:53,-118.3865,33.9382,32.00,63.00,60.10,90.25,10.00,3.00,0.00,29.87,1011.40,5.00,null,SCT,OVC,null,null,600.00,1200.00,null,null,BR,null,null,null,null,null,null,63.00,KLAX 010953Z COR 01003KT 5SM BR SCT006 OVC012 17/16 A2987 RMK AO2 SLP114 T01720156 VISNO RWY24 $,null
LAX,2022-11-01 10:16,-118.3865,33.9382,32.00,63.00,60.10,90.25,20.00,3.00,0.00,29.87,null,5.00,null,FEW,SCT,BKN,null,600.00,1200.00,15000.00,null,BR,null,null,null,null,null,null,63.00,KLAX 011016Z 02003KT 5SM BR FEW006 SCT012 BKN150 17/16 A2987 RMK AO2 T01720156 VISNO RWY24 $,null
LAX,2022-11-01 10:49,-118.3865,33.9382,32.00,62.60,60.80,93.83,0.00,0.00,0.00,29.86,null,5.00,null,FEW,BKN,BKN,null,600.00,1200.00,15000.00,null,BR,null,null,null,null,null,null,62.60,KLAX 011049Z 00000KT 5SM BR FEW006 BKN012 BKN150 17/16 A2986 RMK AO2 VISNO RWY24 $,null
LAX,2022-11-01 10:53,-118.3865,33.9382,32.00,62.10,60.10,93.16,90.00,3.00,0.00,29.86,1011.00,5.00,null,FEW,BKN,BKN,null,600.00,1200.00,15000.00,null,BR,null,null,null,null,null,null,62.10,KLAX 011053Z 09003KT 5SM BR FEW006 BKN012 BKN150 17/16 A2986 RMK AO2 SLP110 T01670156 VISNO RWY24 $,null
LAX,2022-11-01 11:53,-118.3865,33.9382,32.00,62.10,59.00,89.57,70.00,4.00,0.00,29.86,1011.00,6.00,null,FEW,BKN,BKN,null,600.00,1200.00,15000.00,null,BR,null,null,null,null,null,null,62.10,KLAX 011153Z 07004KT 6SM BR FEW006 BKN012 BKN150 17/15 A2986 RMK AO2 SLP110 T01670150 10183 20167 56006 VISNO RWY24 $,null
LAX,2022-11-01 12:43,-118.3865,33.9382,32.00,64.00,60.10,87.14,0.00,0.00,0.00,29.87,null,7.00,null,FEW,BKN,BKN,null,600.00,1500.00,15000.00,null,null,null,null,null,null,null,null,64.00,KLAX 011243Z 00000KT 7SM FEW006 BKN015 BKN150 18/16 A2987 RMK AO2 T01780156 VISNO RWY24 $,null
LAX,2022-11-01 12:53,-118.3865,33.9382,32.00,63.00,60.10,90.25,100.00,5.00,0.00,29.88,1011.50,8.00,null,FEW,BKN,null,null,800.00,1500.00,null,null,null,null,null,null,null,null,null,63.00,KLAX 011253Z 10005KT 8SM FEW008 BKN015 17/16 A2988 RMK AO2 SLP115 T01720156 VISNO RWY24 $,null
LAX,2022-11-01 13:53,-118.3865,33.9382,32.00,63.00,60.10,90.25,80.00,4.00,0.00,29.88,1011.80,9.00,null,SCT,BKN,null,null,1800.00,2300.00,null,null,null,null,null,null,null,null,null,63.00,KLAX 011353Z 08004KT 9SM SCT018 BKN023 17/16 A2988 RMK AO2 SLP118 T01720156 VISNO RWY24 $,null
LAX,2022-11-01 14:53,-118.3865,33.9382,32.00,63.00,59.00,86.77,80.00,4.00,0.00,29.90,1012.20,7.00,null,SCT,BKN,BKN,null,1500.00,2300.00,14000.00,null,null,null,null,null,null,null,null,63.00,KLAX 011453Z 08004KT 7SM SCT015 BKN023 BKN140 17/15 A2990 RMK AO2 SLP122 T01720150 51012 VISNO RWY24 $,null
LAX,2022-11-01 15:16,-118.3865,33.9382,32.00,64.00,60.10,87.14,70.00,6.00,0.00,29.90,null,7.00,null,SCT,SCT,BKN,null,1500.00,2300.00,14000.00,null,null,null,null,null,null,null,null,64.00,KLAX 011516Z 07006KT 7SM SCT015 SCT023 BKN140 18/16 A2990 RMK AO2 SCT023 V BKN T01780156 VISNO RWY24 $,null
LAX,2022-11-01 15:53,-118.3865,33.9382,32.00,64.90,60.10,84.44,100.00,7.00,0.00,29.91,1012.80,7.00,null,FEW,SCT,BKN,BKN,1500.00,2300.00,14000.00,16000.00,null,null,null,null,null,null,null,64.90,KLAX 011553Z 10007KT 7SM FEW015 SCT023 BKN140 BKN160 18/16 A2991 RMK AO2 SLP128 T01830156 VISNO RWY24 $,null
LAX,2022-11-01 16:08,-118.3865,33.9382,32.00,66.00,60.10,81.27,90.00,7.00,0.00,29.92,null,7.00,null,BKN,BKN,BKN,null,1500.00,2100.00,14000.00,null,null,null,null,null,null,null,null,66.00,KLAX 011608Z 09007KT 7SM BKN015 BKN021 BKN140 19/16 A2992 RMK AO2 T01890156 CHINO RWY24 VISNO RWY24 $,null
LAX,2022-11-01 16:53,-118.3865,33.9382,32.00,68.00,59.00,72.92,120.00,8.00,0.00,29.93,1013.20,7.00,null,SCT,BKN,BKN,null,1800.00,2400.00,14000.00,null,null,null,null,null,null,null,null,68.00,KLAX 011653Z 12008KT 7SM SCT018 BKN024 BKN140 20/15 A2993 RMK AO2 SLP132 T02000150 VISNO RWY24 $,null
LAX,2022-11-01 17:33,-118.3865,33.9382,32.00,70.00,59.00,68.09,110.00,8.00,0.00,29.93,null,8.00,null,FEW,SCT,BKN,null,1800.00,2600.00,3100.00,null,null,null,null,null,null,null,null,70.00,KLAX 011733Z 11008KT 8SM FEW018 SCT026 BKN031 21/15 A2993 RMK AO2 T02110150 VISNO RWY24 $,null
LAX,2022-11-01 17:53,-118.3865,33.9382,32.00,70.00,57.90,65.45,140.00,10.00,0.00,29.93,1013.50,8.00,null,SCT,BKN,BKN,null,2600.00,3300.00,15000.00,null,null,null,null,null,null,null,null,70.00,KLAX 011753Z 14010KT 8SM SCT026 BKN033 BKN150 21/14 A2993 RMK AO2 SLP135 T02110144 10217 20167 51014 CHINO RWY24 VISNO RWY24 $,null
LAX,2022-11-01 18:53,-118.3865,33.9382,32.00,68.00,57.90,70.10,190.00,4.00,0.00,29.93,1013.40,9.00,null,SCT,BKN,BKN,null,2800.00,3200.00,16000.00,null,null,null,null,null,null,null,null,68.00,KLAX 011853Z 19004KT 9SM SCT028 BKN032 BKN160 20/14 A2993 RMK AO2 SLP134 T02000144 VISNO RWY24 $,null
LAX,2022-11-01 19:25,-118.3865,33.9382,32.00,66.90,59.00,75.74,240.00,9.00,0.00,29.92,null,9.00,null,BKN,BKN,BKN,null,2300.00,2900.00,14000.00,null,null,null,null,null,null,null,null,66.90,KLAX 011925Z 24009KT 9SM BKN023 BKN029 BKN140 19/15 A2992 RMK AO2 T01940150 CHINO RWY24 VISNO RWY24 $,null
LAX,2022-11-01 19:53,-118.3865,33.9382,32.00,66.90,57.90,72.81,230.00,8.00,0.00,29.91,1012.70,9.00,null,BKN,BKN,BKN,null,1900.00,2700.00,15000.00,null,null,null,null,null,null,null,null,66.90,KLAX 011953Z 23008KT 9SM BKN019 BKN027 BKN150 19/14 A2991 RMK AO2 SLP127 T01940144 VISNO RWY24 $,null
LAX,2022-11-01 20:21,-118.3865,33.9382,32.00,68.00,57.90,70.10,260.00,9.00,0.00,29.90,null,10.00,null,SCT,SCT,null,null,1900.00,16000.00,null,null,null,null,null,null,null,null,null,68.00,KLAX 012021Z 26009KT 10SM SCT019 SCT160 20/14 A2990 RMK AO2 T02000144 CHINO RWY24 VISNO RWY24 $,null
LAX,2022-11-01 20:44,-118.3865,33.9382,32.00,68.00,57.90,70.10,260.00,13.00,0.00,29.90,null,10.00,null,SCT,BKN,BKN,null,1900.00,2800.00,16000.00,null,null,null,null,null,null,null,null,68.00,KLAX 012044Z 26013KT 10SM SCT019 BKN028 BKN160 20/14 A2990 RMK AO2 T02000144 VISNO RWY24 $,null
LAX,2022-11-01 20:53,-118.3865,33.9382,32.00,66.90,57.90,72.81,240.00,11.00,0.00,29.89,1012.10,10.00,null,SCT,BKN,BKN,null,1900.00,2800.00,16000.00,null,null,null,null,null,null,null,null,66.90,KLAX 012053Z 24011KT 10SM SCT019 BKN028 BKN160 19/14 A2989 RMK AO2 SLP121 BKN028 V SCT T01940144 58014 VISNO RWY24 $,null
LAX,2022-11-01 21:27,-118.3865,33.9382,32.00,68.00,57.00,67.86,240.00,11.00,0.00,29.89,null,10.00,null,FEW,null,null,null,3000.00,null,null,null,null,null,null,null,null,null,null,68.00,KLAX 012127Z 24011KT 10SM FEW030 20/14 A2989 RMK AO2 T02000139 VISNO RWY24 $,null
LAX,2022-11-01 21:53,-118.3865,33.9382,32.00,68.00,57.00,67.86,240.00,8.00,0.00,29.88,1011.80,10.00,null,FEW,FEW,null,null,2500.00,3000.00,null,null,null,null,null,null,null,null,null,68.00,KLAX 012153Z 24008KT 10SM FEW025 FEW030 20/14 A2988 RMK AO2 SLP118 T02000139 VISNO RWY24 $,null
LAX,2022-11-01 22:53,-118.3865,33.9382,32.00,66.90,57.00,70.49,230.00,7.00,0.00,29.88,1011.70,10.00,null,FEW,FEW,null,null,2500.00,3000.00,null,null,null,null,null,null,null,null,null,66.90,KLAX 012253Z 23007KT 10SM FEW025 FEW030 19/14 A2988 RMK AO2 SLP117 T01940139 VISNO RWY24 $,null
LAX,2022-11-01 23:41,-118.3865,33.9382,32.00,64.90,57.00,75.56,260.00,11.00,0.00,29.90,null,10.00,null,SCT,BKN,BKN,null,2100.00,2700.00,3300.00,null,null,null,null,null,null,null,null,64.90,KLAX 012341Z 26011KT 10SM SCT021 BKN027 BKN033 18/14 A2990 RMK AO2 T01830139 CHINO RWY24 VISNO RWY24 $,null
LAX,2022-11-01 23:53,-118.3865,33.9382,32.00,64.90,55.90,72.61,250.00,10.00,0.00,29.91,1012.60,10.00,null,BKN,BKN,BKN,null,1900.00,2500.00,3000.00,null,null,null,null,null,null,null,null,64.90,KLAX 012353Z 25010KT 10SM BKN019 BKN025 BKN030 18/13 A2991 RMK AO2 SLP126 T01830133 10217 20183 53004 VISNO RWY24 $,null
