station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LAX,2022-04-29 08:53,-118.3865,33.9382,32.00,55.90,50.00,80.52,180.00,7.00,0.00,29.98,1015.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.90,KLAX 290853Z 18007KT 10SM CLR 13/10 A2998 RMK AO2 SLP150 T01330100 57001,M
LAX,2022-04-29 09:53,-118.3865,33.9382,32.00,54.00,48.90,82.82,140.00,3.00,0.00,29.98,1014.90,10.00,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,54.00,KLAX 290953Z 14003KT 10SM FEW015 12/09 A2998 RMK AO2 SLP149 T01220094,M
LAX,2022-04-29 10:53,-118.3865,33.9382,32.00,55.00,48.00,77.21,0.00,0.00,0.00,29.98,1015.10,10.00,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,55.00,KLAX 291053Z 00000KT 10SM FEW015 13/09 A2998 RMK AO2 SLP151 T01280089,M
LAX,2022-04-29 11:53,-118.3865,33.9382,32.00,53.10,48.00,82.76,0.00,0.00,0.00,29.99,1015.30,10.00,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,53.10,KLAX 291153Z 00000KT 10SM FEW015 12/09 A2999 RMK AO2 SLP153 T01170089 10139 20117 53002,M
LAX,2022-04-29 12:53,-118.3865,33.9382,32.00,53.10,46.90,79.40,90.00,5.00,0.00,29.99,1015.40,10.00,M,FEW,FEW,M,M,1500.00,2200.00,M,M,M,M,M,M,M,M,M,53.10,KLAX 291253Z 09005KT 10SM FEW015 FEW022 12/08 A2999 RMK AO2 SLP154 T01170083,M
LAX,2022-04-29 13:32,-118.3865,33.9382,32.00,55.00,48.90,79.85,90.00,4.00,0.00,30.00,M,8.00,M,SCT,BKN,M,M,1300.00,1900.00,M,M,M,M,M,M,M,M,M,55.00,KLAX 291332Z 09004KT 8SM SCT013 BKN019 13/09 A3000 RMK AO2 T01280094,M
LAX,2022-04-29 13:53,-118.3865,33.9382,32.00,55.90,50.00,80.52,70.00,5.00,0.00,30.01,1015.90,8.00,M,SCT,BKN,M,M,1200.00,1900.00,M,M,M,M,M,M,M,M,M,55.90,KLAX 291353Z 07005KT 8SM SCT012 BKN019 13/10 A3001 RMK AO2 SLP159 T01330100,M
LAX,2022-04-29 14:29,-118.3865,33.9382,32.00,57.00,51.10,80.60,70.00,4.00,0.00,30.01,M,8.00,M,FEW,SCT,BKN,M,1400.00,2700.00,3000.00,M,M,M,M,M,M,M,M,57.00,KLAX 291429Z 07004KT 8SM FEW014 SCT027 BKN030 14/11 A3001 RMK AO2 T01390106,M
LAX,2022-04-29 14:53,-118.3865,33.9382,32.00,57.90,51.10,78.03,60.00,4.00,0.00,30.02,1016.30,8.00,M,FEW,SCT,M,M,1600.00,3000.00,M,M,M,M,M,M,M,M,M,57.90,KLAX 291453Z 06004KT 8SM FEW016 SCT030 14/11 A3002 RMK AO2 SLP163 T01440106 53010,M
LAX,2022-04-29 15:53,-118.3865,33.9382,32.00,62.10,50.00,64.50,80.00,4.00,0.00,30.02,1016.40,8.00,M,FEW,SCT,BKN,M,1600.00,2100.00,3200.00,M,M,M,M,M,M,M,M,62.10,KLAX 291553Z 08004KT 8SM FEW016 SCT021 BKN032 17/10 A3002 RMK AO2 SLP164 T01670100,M
LAX,2022-04-29 16:53,-118.3865,33.9382,32.00,64.00,48.00,55.99,120.00,4.00,0.00,30.02,1016.30,8.00,M,FEW,SCT,M,M,1600.00,3000.00,M,M,M,M,M,M,M,M,M,64.00,KLAX 291653Z 12004KT 8SM FEW016 SCT030 18/09 A3002 RMK AO2 SLP163 T01780089,M
LAX,2022-04-29 17:53,-118.3865,33.9382,32.00,66.90,48.00,50.62,360.00,3.00,0.00,30.01,1016.30,8.00,M,FEW,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,66.90,KLAX 291753Z 36003KT 8SM FEW027 19/09 A3001 RMK AO2 SLP163 T01940089 10194 20117 51001,M
LAX,2022-04-29 18:53,-118.3865,33.9382,32.00,66.00,51.10,58.62,260.00,12.00,0.00,30.02,1016.30,8.00,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.00,KLAX 291853Z 26012KT 8SM FEW030 19/11 A3002 RMK AO2 SLP163 T01890106,M
LAX,2022-04-29 19:53,-118.3865,33.9382,32.00,66.00,50.00,56.27,260.00,12.00,0.00,30.01,1016.00,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KLAX 291953Z 26012KT 9SM CLR 19/10 A3001 RMK AO2 SLP160 T01890100,M
LAX,2022-04-29 20:53,-118.3865,33.9382,32.00,66.00,50.00,56.27,260.00,13.00,0.00,29.98,1015.20,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KLAX 292053Z 26013KT 9SM CLR 19/10 A2998 RMK AO2 SLP152 T01890100 58011,M
LAX,2022-04-29 21:53,-118.3865,33.9382,32.00,66.00,48.90,54.01,250.00,13.00,0.00,29.96,1014.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KLAX 292153Z 25013KT 10SM CLR 19/09 A2996 RMK AO2 SLP147 T01890094,M
LAX,2022-04-29 22:53,-118.3865,33.9382,32.00,66.00,48.90,54.01,250.00,13.00,0.00,29.94,1013.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KLAX 292253Z 25013KT 10SM CLR 19/09 A2994 RMK AO2 SLP138 T01890094,M
LAX,2022-04-29 23:53,-118.3865,33.9382,32.00,64.90,50.00,58.47,260.00,13.00,0.00,29.93,1013.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.90,KLAX 292353Z 26013KT 10SM CLR 18/10 A2993 RMK AO2 SLP136 T01830100 10200 20183 56017,M
LAX,2022-04-30 00:53,-118.3865,33.9382,32.00,63.00,52.00,67.29,260.00,14.00,0.00,29.93,1013.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,KLAX 300053Z 26014KT 10SM CLR 17/11 A2993 RMK AO2 SLP135 T01720111,M
LAX,2022-04-30 01:53,-118.3865,33.9382,32.00,61.00,53.10,75.20,270.00,12.00,0.00,29.92,1013.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,KLAX 300153Z 27012KT 10SM CLR 16/12 A2992 RMK AO2 SLP131 T01610117,M
LAX,2022-04-30 02:53,-118.3865,33.9382,32.00,60.10,53.10,77.65,250.00,8.00,0.00,29.92,1013.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.10,KLAX 300253Z 25008KT 10SM CLR 16/12 A2992 RMK AO2 SLP131 T01560117 56005,M
LAX,2022-04-30 03:53,-118.3865,33.9382,32.00,59.00,53.10,80.75,240.00,6.00,0.00,29.93,1013.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KLAX 300353Z 24006KT 10SM CLR 15/12 A2993 RMK AO2 SLP135 T01500117,M
LAX,2022-04-30 04:53,-118.3865,33.9382,32.00,59.00,51.10,75.02,240.00,5.00,0.00,29.96,1014.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KLAX 300453Z 24005KT 10SM CLR 15/11 A2996 RMK AO2 SLP142 T01500106,M
LAX,2022-04-30 05:53,-118.3865,33.9382,32.00,59.00,51.10,75.02,0.00,0.00,0.00,29.96,1014.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KLAX 300553Z 00000KT 10SM CLR 15/11 A2996 RMK AO2 SLP143 T01500106 10183 20144 51014,M
LAX,2022-04-30 06:53,-118.3865,33.9382,32.00,59.00,52.00,77.55,M,4.00,0.00,29.95,1014.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KLAX 300653Z VRB04KT 10SM CLR 15/11 A2995 RMK AO2 SLP140 T01500111,M
LAX,2022-04-30 07:53,-118.3865,33.9382,32.00,57.00,51.10,80.60,100.00,3.00,0.00,29.96,1014.20,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.00,KLAX 300753Z 10003KT 9SM CLR 14/11 A2996 RMK AO2 SLP142 T01390106 402000117,M
LAX,2022-04-30 08:53,-118.3865,33.9382,32.00,59.00,51.10,75.02,0.00,0.00,0.00,29.96,1014.20,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KLAX 300853Z 00000KT 8SM CLR 15/11 A2996 RMK AO2 SLP142 T01500106 55001,M
LAX,2022-04-30 09:53,-118.3865,33.9382,32.00,57.00,52.00,83.33,50.00,3.00,0.00,29.94,1013.80,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.00,KLAX 300953Z 05003KT 7SM CLR 14/11 A2994 RMK AO2 SLP138 T01390111,M
LAX,2022-04-30 10:53,-118.3865,33.9382,32.00,57.00,51.10,80.60,40.00,3.00,0.00,29.94,1013.70,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.00,KLAX 301053Z 04003KT 7SM CLR 14/11 A2994 RMK AO2 SLP137 T01390106,M
LAX,2022-04-30 11:53,-118.3865,33.9382,32.00,57.00,51.10,80.60,0.00,0.00,0.00,29.94,1013.50,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.00,KLAX 301153Z 00000KT 7SM CLR 14/11 A2994 RMK AO2 SLP135 T01390106 10156 20139 56007,M
LAX,2022-04-30 12:53,-118.3865,33.9382,32.00,57.00,51.10,80.60,0.00,0.00,0.00,29.93,1013.20,8.00,M,SCT,SCT,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,57.00,KLAX 301253Z 00000KT 8SM SCT100 SCT250 14/11 A2993 RMK AO2 SLP132 T01390106,M
LAX,2022-04-30 13:53,-118.3865,33.9382,32.00,57.00,52.00,83.33,0.00,0.00,0.00,29.93,1013.30,8.00,M,FEW,SCT,M,M,1100.00,25000.00,M,M,M,M,M,M,M,M,M,57.00,KLAX 301353Z 00000KT 8SM FEW011 SCT250 14/11 A2993 RMK AO2 SLP133 T01390111,M
LAX,2022-04-30 14:53,-118.3865,33.9382,32.00,61.00,53.10,75.20,0.00,0.00,0.00,29.94,1013.60,8.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,61.00,KLAX 301453Z 00000KT 8SM SCT250 16/12 A2994 RMK AO2 SLP136 T01610117 53001,M
LAX,2022-04-30 15:53,-118.3865,33.9382,32.00,64.90,53.10,65.56,0.00,0.00,0.00,29.93,1013.30,8.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.90,KLAX 301553Z 00000KT 8SM FEW250 18/12 A2993 RMK AO2 SLP133 T01830117,M
LAX,2022-04-30 16:53,-118.3865,33.9382,32.00,64.90,54.00,67.76,260.00,8.00,0.00,29.93,1013.30,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.90,KLAX 301653Z 26008KT 7SM CLR 18/12 A2993 RMK AO2 SLP133 T01830122,M
LAX,2022-04-30 17:53,-118.3865,33.9382,32.00,66.00,54.00,65.21,270.00,9.00,0.00,29.93,1013.60,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KLAX 301753Z 27009KT 8SM CLR 19/12 A2993 RMK AO2 SLP136 T01890122 10194 20133 55000,M
LAX,2022-04-30 18:53,-118.3865,33.9382,32.00,68.00,53.10,58.88,260.00,9.00,0.00,29.93,1013.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KLAX 301853Z 26009KT 10SM CLR 20/12 A2993 RMK AO2 SLP134 T02000117,M
LAX,2022-04-30 19:53,-118.3865,33.9382,32.00,66.90,53.10,61.16,260.00,9.00,0.00,29.91,1012.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.90,KLAX 301953Z 26009KT 10SM CLR 19/12 A2991 RMK AO2 SLP127 T01940117,M
LAX,2022-04-30 20:53,-118.3865,33.9382,32.00,69.10,53.10,56.70,240.00,13.00,0.00,29.89,1012.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.10,KLAX 302053Z 24013KT 10SM CLR 21/12 A2989 RMK AO2 SLP121 T02060117 58014,M
LAX,2022-04-30 21:53,-118.3865,33.9382,32.00,66.90,53.10,61.16,250.00,14.00,0.00,29.88,1011.80,10.00,M,FEW,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,66.90,KLAX 302153Z 25014KT 10SM FEW011 19/12 A2988 RMK AO2 SLP118 T01940117,M
LAX,2022-04-30 22:53,-118.3865,33.9382,32.00,66.90,53.10,61.16,250.00,12.00,0.00,29.86,1010.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.90,KLAX 302253Z 25012KT 10SM CLR 19/12 A2986 RMK AO2 SLP109 T01940117,M
LAX,2022-04-30 23:53,-118.3865,33.9382,32.00,66.90,54.00,63.21,230.00,11.00,0.00,29.84,1010.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.90,KLAX 302353Z 23011KT 10SM CLR 19/12 A2984 RMK AO2 SLP104 T01940122 10206 20189 58017,M
LAX,2022-05-01 00:53,-118.3865,33.9382,32.00,63.00,53.10,70.07,260.00,9.00,0.00,29.84,1010.40,10.00,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,63.00,KLAX 010053Z 26009KT 10SM FEW010 17/12 A2984 RMK AO2 SLP104 T01720117,M
LAX,2022-05-01 01:53,-118.3865,33.9382,32.00,64.00,50.00,60.34,240.00,4.00,0.00,29.83,1009.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.00,KLAX 010153Z 24004KT 10SM CLR 18/10 A2983 RMK AO2 SLP099 T01780100,M
LAX,2022-05-01 02:53,-118.3865,33.9382,32.00,61.00,52.00,72.22,260.00,7.00,0.00,29.84,1010.10,10.00,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,61.00,KLAX 010253Z 26007KT 10SM FEW010 16/11 A2984 RMK AO2 SLP101 T01610111 55003,M
LAX,2022-05-01 03:53,-118.3865,33.9382,32.00,60.10,51.10,72.13,240.00,4.00,0.00,29.84,1010.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.10,KLAX 010353Z 24004KT 10SM CLR 16/11 A2984 RMK AO2 SLP103 T01560106,M
LAX,2022-05-01 04:53,-118.3865,33.9382,32.00,61.00,53.10,75.20,0.00,0.00,0.00,29.85,1010.80,10.00,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,61.00,KLAX 010453Z 00000KT 10SM FEW010 16/12 A2985 RMK AO2 SLP108 T01610117,M
LAX,2022-05-01 05:53,-118.3865,33.9382,32.00,61.00,53.10,75.20,0.00,0.00,0.00,29.85,1010.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,KLAX 010553Z 00000KT 10SM CLR 16/12 A2985 RMK AO2 SLP105 T01610117 10194 20156 50004,M
LAX,2022-05-01 06:53,-118.3865,33.9382,32.00,60.10,52.00,74.57,10.00,3.00,0.00,29.85,1010.60,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.10,KLAX 010653Z 01003KT 9SM CLR 16/11 A2985 RMK AO2 SLP106 T01560111,M
LAX,2022-05-01 07:53,-118.3865,33.9382,32.00,60.10,52.00,74.57,360.00,4.00,0.00,29.85,1010.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.10,KLAX 010753Z 36004KT 10SM CLR 16/11 A2985 RMK AO2 SLP105 T01560111 402060133,M
LAX,2022-05-01 08:53,-118.3865,33.9382,32.00,57.90,51.10,78.03,90.00,4.00,0.00,29.83,1009.80,10.00,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,57.90,KLAX 010853Z 09004KT 10SM FEW012 14/11 A2983 RMK AO2 SLP098 T01440106 58007,M
LAX,2022-05-01 09:53,-118.3865,33.9382,32.00,57.90,54.00,86.82,80.00,4.00,0.00,29.81,1009.40,6.00,M,SCT,M,M,M,1200.00,M,M,M,BR,M,M,M,M,M,M,57.90,KLAX 010953Z 08004KT 6SM BR SCT012 14/12 A2981 RMK AO2 SLP094 T01440122,M
LAX,2022-05-01 10:53,-118.3865,33.9382,32.00,57.90,54.00,86.82,70.00,3.00,0.00,29.81,1009.10,6.00,M,FEW,M,M,M,1000.00,M,M,M,BR,M,M,M,M,M,M,57.90,KLAX 011053Z 07003KT 6SM BR FEW010 14/12 A2981 RMK AO2 SLP091 T01440122,M
LAX,2022-05-01 11:53,-118.3865,33.9382,32.00,57.90,54.00,86.82,0.00,0.00,0.00,29.80,1008.90,6.00,M,SCT,M,M,M,1200.00,M,M,M,BR,M,M,M,M,M,M,57.90,KLAX 011153Z 00000KT 6SM BR SCT012 14/12 A2980 RMK AO2 SLP089 T01440122 10161 20139 56008,M
LAX,2022-05-01 12:33,-118.3865,33.9382,32.00,57.90,54.00,86.82,0.00,0.00,0.00,29.80,M,6.00,M,BKN,M,M,M,1300.00,M,M,M,BR,M,M,M,M,M,M,57.90,KLAX 011233Z 00000KT 6SM BR BKN013 14/12 A2980 RMK AO2 T01440122,M
LAX,2022-05-01 12:53,-118.3865,33.9382,32.00,59.00,54.00,83.46,0.00,0.00,0.00,29.80,1009.00,6.00,M,OVC,M,M,M,1300.00,M,M,M,BR,M,M,M,M,M,M,59.00,KLAX 011253Z 00000KT 6SM BR OVC013 15/12 A2980 RMK AO2 SLP090 T01500122,M
LAX,2022-05-01 13:53,-118.3865,33.9382,32.00,59.00,53.10,80.75,80.00,4.00,0.00,29.82,1009.70,9.00,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,59.00,KLAX 011353Z 08004KT 9SM BKN013 15/12 A2982 RMK AO2 SLP097 T01500117,M
LAX,2022-05-01 14:28,-118.3865,33.9382,32.00,60.10,54.00,80.25,130.00,5.00,0.00,29.83,M,9.00,M,BKN,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,60.10,KLAX 011428Z 13005KT 9SM BKN015 16/12 A2983 RMK AO2 T01560122,M
LAX,2022-05-01 14:53,-118.3865,33.9382,32.00,61.00,53.10,75.20,160.00,3.00,0.00,29.83,1009.90,10.00,M,BKN,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,61.00,KLAX 011453Z 16003KT 10SM BKN016 16/12 A2983 RMK AO2 SLP099 T01610117 53010,M
LAX,2022-05-01 15:53,-118.3865,33.9382,32.00,63.00,53.10,70.07,130.00,6.00,0.00,29.83,1010.10,10.00,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,63.00,KLAX 011553Z 13006KT 10SM BKN018 17/12 A2983 RMK AO2 SLP101 T01720117,M
LAX,2022-05-01 16:27,-118.3865,33.9382,32.00,64.00,53.10,67.66,140.00,3.00,0.00,29.84,M,10.00,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.00,KLAX 011627Z 14003KT 10SM SCT020 18/12 A2984 RMK AO2 T01780117,M
LAX,2022-05-01 16:53,-118.3865,33.9382,32.00,66.00,53.10,63.10,M,3.00,0.00,29.84,1010.30,10.00,M,SCT,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,66.00,KLAX 011653Z VRB03KT 10SM SCT022 19/12 A2984 RMK AO2 SLP103 T01890117,M
LAX,2022-05-01 17:53,-118.3865,33.9382,32.00,66.00,54.00,65.21,250.00,8.00,0.00,29.85,1010.70,10.00,M,FEW,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,66.00,KLAX 011753Z 25008KT 10SM FEW028 19/12 A2985 RMK AO2 SLP107 T01890122 10200 20139 53008,M
LAX,2022-05-01 18:53,-118.3865,33.9382,32.00,66.90,54.00,63.21,270.00,9.00,0.00,29.85,1010.70,10.00,M,FEW,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,66.90,KLAX 011853Z 27009KT 10SM FEW026 19/12 A2985 RMK AO2 SLP107 T01940122,M
LAX,2022-05-01 19:53,-118.3865,33.9382,32.00,66.90,53.10,61.16,240.00,11.00,0.00,29.85,1010.60,10.00,M,FEW,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,66.90,KLAX 011953Z 24011KT 10SM FEW027 19/12 A2985 RMK AO2 SLP106 T01940117,M
LAX,2022-05-01 20:53,-118.3865,33.9382,32.00,68.00,53.10,58.88,240.00,14.00,0.00,29.85,1010.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KLAX 012053Z 24014KT 10SM CLR 20/12 A2985 RMK AO2 SLP106 T02000117 57001,M
LAX,2022-05-01 21:53,-118.3865,33.9382,32.00,68.00,54.00,60.86,250.00,10.00,0.00,29.84,1010.40,10.00,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,68.00,KLAX 012153Z 25010KT 10SM FEW030 20/12 A2984 RMK AO2 SLP104 T02000122,M
LAX,2022-05-01 22:53,-118.3865,33.9382,32.00,66.00,54.00,65.21,250.00,13.00,0.00,29.83,1010.20,10.00,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,66.00,KLAX 012253Z 25013KT 10SM FEW012 19/12 A2983 RMK AO2 SLP102 T01890122,M
LAX,2022-05-01 23:53,-118.3865,33.9382,32.00,64.90,53.10,65.56,270.00,11.00,0.00,29.83,1010.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.90,KLAX 012353Z 27011KT 10SM CLR 18/12 A2983 RMK AO2 SLP101 T01830117 10206 20178 56005,M
LAX,2022-05-02 00:53,-118.3865,33.9382,32.00,63.00,53.10,70.07,270.00,10.00,0.00,29.84,1010.20,10.00,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,63.00,KLAX 020053Z 27010KT 10SM FEW012 17/12 A2984 RMK AO2 SLP102 T01720117,M
LAX,2022-05-02 01:53,-118.3865,33.9382,32.00,61.00,54.00,77.72,270.00,9.00,0.00,29.84,1010.60,10.00,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,61.00,KLAX 020153Z 27009KT 10SM FEW010 16/12 A2984 RMK AO2 SLP106 T01610122,M
LAX,2022-05-02 02:53,-118.3865,33.9382,32.00,59.00,53.10,80.75,250.00,6.00,0.00,29.87,1011.30,10.00,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,59.00,KLAX 020253Z 25006KT 10SM FEW010 15/12 A2987 RMK AO2 SLP113 T01500117 53011,M
LAX,2022-05-02 03:32,-118.3865,33.9382,32.00,59.00,53.10,80.75,230.00,4.00,0.00,29.89,M,10.00,M,BKN,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,59.00,KLAX 020332Z 23004KT 10SM BKN019 15/12 A2989 RMK AO2 T01500117,M
LAX,2022-05-02 03:53,-118.3865,33.9382,32.00,60.10,53.10,77.65,260.00,4.00,0.00,29.90,1012.30,10.00,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,60.10,KLAX 020353Z 26004KT 10SM OVC018 16/12 A2990 RMK AO2 SLP123 T01560117,M
LAX,2022-05-02 04:53,-118.3865,33.9382,32.00,61.00,54.00,77.72,0.00,0.00,0.00,29.92,1013.10,10.00,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,61.00,KLAX 020453Z 00000KT 10SM OVC016 16/12 A2992 RMK AO2 SLP131 T01610122,M
LAX,2022-05-02 05:53,-118.3865,33.9382,32.00,62.10,54.00,74.75,M,5.00,0.00,29.92,1013.20,10.00,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,62.10,KLAX 020553Z VRB05KT 10SM OVC016 17/12 A2992 RMK AO2 SLP132 T01670122 10183 20150 51020,M
LAX,2022-05-02 06:53,-118.3865,33.9382,32.00,62.10,53.10,72.33,120.00,6.00,0.00,29.93,1013.30,10.00,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,62.10,KLAX 020653Z 12006KT 10SM OVC017 17/12 A2993 RMK AO2 SLP133 T01670117,M
LAX,2022-05-02 07:53,-118.3865,33.9382,32.00,62.10,53.10,72.33,150.00,6.00,0.00,29.93,1013.30,10.00,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,62.10,KLAX 020753Z 15006KT 10SM OVC017 17/12 A2993 RMK AO2 SLP133 T01670117 402060139,M
LAX,2022-05-02 08:53,-118.3865,33.9382,32.00,62.10,53.10,72.33,120.00,5.00,0.00,29.93,1013.20,10.00,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,62.10,KLAX 020853Z 12005KT 10SM OVC018 17/12 A2993 RMK AO2 SLP132 T01670117 50001,M
LAX,2022-05-02 09:53,-118.3865,33.9382,32.00,61.00,52.00,72.22,150.00,8.00,0.00,29.92,1012.80,10.00,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,61.00,KLAX 020953Z 15008KT 10SM OVC018 16/11 A2992 RMK AO2 SLP128 T01610111,M
LAX,2022-05-02 10:53,-118.3865,33.9382,32.00,61.00,52.00,72.22,160.00,4.00,0.00,29.92,1013.00,10.00,M,BKN,BKN,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,61.00,KLAX 021053Z 16004KT 10SM BKN016 BKN025 16/11 A2992 RMK AO2 SLP130 T01610111,M
LAX,2022-05-02 11:53,-118.3865,33.9382,32.00,60.10,52.00,74.57,150.00,4.00,0.00,29.92,1013.00,10.00,M,FEW,BKN,M,M,1500.00,2600.00,M,M,M,M,M,M,M,M,M,60.10,KLAX 021153Z 15004KT 10SM FEW015 BKN026 16/11 A2992 RMK AO2 SLP130 T01560111 10172 20156 56003,M
LAX,2022-05-02 12:53,-118.3865,33.9382,32.00,61.00,53.10,75.20,170.00,5.00,0.00,29.93,1013.40,10.00,M,SCT,BKN,M,M,1500.00,2600.00,M,M,M,M,M,M,M,M,M,61.00,KLAX 021253Z 17005KT 10SM SCT015 BKN026 16/12 A2993 RMK AO2 SLP134 T01610117,M
LAX,2022-05-02 13:53,-118.3865,33.9382,32.00,61.00,53.10,75.20,M,6.00,0.00,29.96,1014.30,8.00,M,SCT,OVC,M,M,1600.00,2800.00,M,M,M,M,M,M,M,M,M,61.00,KLAX 021353Z VRB06KT 8SM SCT016 OVC028 16/12 A2996 RMK AO2 SLP143 T01610117,M
LAX,2022-05-02 14:53,-118.3865,33.9382,32.00,61.00,52.00,72.22,200.00,3.00,0.00,29.98,1015.00,8.00,M,SCT,OVC,M,M,1800.00,2600.00,M,M,M,M,M,M,M,M,M,61.00,KLAX 021453Z 20003KT 8SM SCT018 OVC026 16/11 A2998 RMK AO2 SLP150 T01610111 53019,M
LAX,2022-05-02 15:53,-118.3865,33.9382,32.00,63.00,52.00,67.29,210.00,4.00,0.00,29.98,1015.20,7.00,M,SCT,BKN,M,M,1900.00,2600.00,M,M,M,M,M,M,M,M,M,63.00,KLAX 021553Z 21004KT 7SM SCT019 BKN026 17/11 A2998 RMK AO2 SLP152 T01720111,M
